,wage
9058,0.09683691057920701
9059,0.047663288690720534
9060,0.22512932024144536
9061,0.0036064216530150173
9062,0.06071754365252461
9063,0.005473748049451242
9064,0.027324637444131317
9065,0.010282404600693386
9066,0.07064679479741412
9067,0.3482795438682913
9068,0.5971794287270981
9069,0.047121879544771254
9070,0.11226984613850428
9071,0.000719227015247516
9072,0.39268817628281355
9073,0.0007560869245810843
9074,0.5030576292630816
9075,0.014500081666591542
9076,0.0031386755466161357
9077,0.3708811980813447
9078,0.3248273211451333
9079,0.12243658931203019
9080,0.012687707024580034
9081,0.0170926659330375
9082,0.023250805563979453
9083,0.011284636215944733
9084,0.3853769615380078
9085,0.06842343903147685
9086,0.0021510447479295525
9087,0.4694705727445929
9088,0.17819653630232773
9089,0.021401577882567902
9090,0.016155657760516348
9091,0.007213658948413859
9092,0.08622842794825267
9093,0.25909611695193374
9094,0.45158448935259793
9095,0.011051041620723808
9096,0.4112219362815272
9097,0.614018499339979
9098,0.4002690627178396
9099,0.427019751370995
9100,0.023267178583284368
9101,0.026286313519529127
9102,0.005792885033985433
9103,0.08308268197440569
9104,0.04759734369473509
9105,0.2761600830817351
9106,0.09775264696791296
9107,0.05865031217820839
9108,0.6510476910841974
9109,0.151384124891637
9110,0.228860214193415
9111,0.05698859590652895
9112,0.7733840037053971
9113,0.005813206421298523
9114,0.1605603561547386
9115,0.04900839059999965
9116,0.005803119182180975
9117,0.5374559254821687
9118,0.3280721854820174
9119,0.2105137651609628
9120,0.6861585923549677
9121,0.017410139890201536
9122,0.06158399122135465
9123,0.060374173804855276
9124,0.006903314691044614
9125,0.18951915778654302
9126,0.031980098592518116
9127,0.2218145138030342
9128,0.005045444818956257
9129,0.28990391868072113
9130,0.43172318470804355
9131,0.8247506387426141
9132,0.2507859013052175
9133,0.0352640197086073
9134,0.009141045989796167
9135,0.0050388794054132295
9136,0.11048095059619173
9137,0.002649894524723054
9138,0.6768167893191576
9139,0.0235915549904255
9140,0.006577975025314958
9141,0.01610757244639591
9142,0.0073769684778072575
9143,0.02022724125227486
9144,0.21518322555081967
9145,0.19395835778078196
9146,0.0459923065414045
9147,0.10579157322476758
9148,0.2806821890393556
9149,0.24040602381859483
9150,0.21172211238353264
9151,0.44666536622676956
9152,0.017400593805088422
9153,0.067748449298236
9154,0.20446128088497956
9155,0.5071983732283952
9156,0.11857248447851021
9157,0.012769993214759507
9158,0.6009182193052507
9159,0.41742610305413913
9160,0.3006886125447159
9161,0.06279755468064335
9162,0.016268309357123496
9163,0.0730295054137013
9164,0.0026522210253884693
9165,0.05452708240563485
9166,0.00464390107341803
9167,0.7487221553668205
9168,0.0030747645745213426
9169,0.27981307439646025
9170,0.7800314097584117
9171,0.7340253068106852
9172,0.004983964621527591
9173,0.1852601080256676
9174,0.007626365317490918
9175,0.3644585632313808
9176,0.4323480923670353
9177,0.07447589008773065
9178,0.008869422926156514
9179,0.12791539059609353
9180,0.04371922110701995
9181,0.019477565589023058
9182,0.6114157021820628
9183,0.5152747225425278
9184,0.2778932303529176
9185,0.9741616279378839
9186,0.6092060847363264
9187,0.5187335433250598
9188,0.05107980474712001
9189,0.41758407280484294
9190,0.4324321526985994
9191,0.0005687016136693141
9192,0.31738259901647026
9193,0.4088543719871975
9194,0.7944745507082371
9195,0.01742799179584804
9196,0.3246097140655451
9197,0.053122564038488335
9198,0.5542433317243519
9199,0.6161545758123252
9200,0.3765679406423405
9201,0.4088627530819219
9202,0.1041304939311504
9203,0.01371964980891801
9204,0.463401409360157
9205,0.8106396545076758
9206,0.48596831028971055
9207,0.08098416406266462
9208,0.88990455936211
9209,0.11379902568095578
9210,0.710320654343404
9211,0.03439616660494921
9212,0.21099038663706007
9213,0.3954872571699055
9214,0.08253503865003754
9215,0.14090629198737506
9216,0.5204102138370029
9217,0.26760012962314855
9218,0.6478959112025909
9219,0.06767712552069022
9220,0.035963587187585064
9221,0.04305067281932005
9222,0.0667116301701163
9223,0.029091947225694137
9224,0.7876869799335182
9225,0.008076091608812905
9226,0.0726128328890521
9227,0.45497172641479916
9228,0.0011130410988215722
9229,0.3730639691666793
9230,0.3231434973224219
9231,0.28294449521707415
9232,0.3624655138568785
9233,0.05916689200310867
9234,0.007435183622438635
9235,0.29379689549983895
9236,0.017605465139069937
9237,0.6286795298303984
9238,0.08594801962741501
9239,0.36251181833746965
9240,0.04025513117752714
9241,0.6664204665394805
9242,0.04118794405199815
9243,0.1993942237884074
9244,0.001255704253530504
9245,0.7028128053131167
9246,0.8835143072585578
9247,0.02195411451326488
9248,0.9496010498600456
9249,0.08528549610458933
9250,0.2868817842607136
9251,0.07641565074966529
9252,0.004265874907321422
9253,0.14718890288496927
9254,0.018550436712381248
9255,0.09661636642451342
9256,0.6416013892503938
9257,0.011478434858522716
9258,0.6774201740865375
9259,0.38070211123972925
9260,0.35237668437106845
9261,0.7265190221355015
9262,0.019228739130924342
9263,0.006799223851211546
9264,0.0850760310977592
9265,0.056361995886939444
9266,0.024830511598859382
9267,0.2722090566487417
9268,0.012726006809179355
9269,0.034448963506219114
9270,0.004273972164567677
9271,0.5154216005015849
9272,0.06203199896136918
9273,0.2881045127574728
9274,0.7957823155035453
9275,0.09581945217597099
9276,0.017683356226781927
9277,0.09867075671708309
9278,0.04156995545258028
9279,0.770882589696078
9280,0.11469786814032198
9281,0.012442244594192204
9282,0.031144232014270787
9283,0.06122257911934071
9284,0.004039082864627748
9285,0.23222202827372582
9286,0.052905902601089856
9287,0.30200760981834446
9288,0.014259363075603623
9289,0.052340886851571566
9290,0.21855136625857224
9291,0.022596321462188398
9292,0.4346018938389379
9293,0.016652120853207705
9294,0.006819578885175731
9295,0.32647287301213634
9296,0.007647122143372679
9297,0.28528933904854314
9298,0.9260350772770102
9299,0.43680702804358207
9300,0.1964734599605586
9301,0.2535758903764151
9302,0.027254225185550176
9303,0.22730511150450283
9304,0.18748069931942793
9305,0.08898276036297974
9306,0.03053736874507008
9307,0.5081691358080228
9308,0.011374481937685772
9309,0.04463869943883543
9310,0.017466002856426535
9311,0.2822683864839583
9312,0.23875332552159081
9313,0.8282259597633097
9314,0.012791561573978028
9315,0.05590068312688023
9316,0.007463700475396715
9317,0.8711198952858685
9318,0.5042544317073023
9319,0.014222344143381511
9320,0.38529898076269276
9321,0.0013238827630170458
9322,0.3471049414096385
9323,0.1141023509931096
9324,0.09568283562278553
9325,0.40844673841553436
9326,0.04961309922246905
9327,0.3044845159776869
9328,0.09789587742596134
9329,0.048036023291300425
9330,0.5439039198498444
9331,0.9140828868883253
9332,0.015597702952223612
9333,0.6721635914765317
9334,0.3189458511192659
9335,0.6693984522336377
9336,0.001538984373129215
9337,0.1967637190584727
9338,0.13641184604776968
9339,0.9178488531658465
9340,0.0467366550551566
9341,0.28897441726502404
9342,0.04999977240367876
9343,0.3497079709842613
9344,0.17828715252368665
9345,0.5552836785988767
9346,0.14899018989215973
9347,0.7017593218302384
9348,0.08411141657040294
9349,0.21636350738029791
9350,0.46616732945666933
9351,0.003628688604816456
9352,0.8721605018182063
9353,0.9423774631074544
9354,0.08095145197181519
9355,0.3344425305733009
9356,0.02505920689166578
9357,0.10468072113145768
9358,0.05891463367904812
9359,0.0013538996434250277
9360,0.5412849623639463
9361,0.04808004161441481
9362,0.28430851632201876
9363,0.0028939115979096414
9364,0.006181141076471763
9365,0.32710233706153924
9366,0.08902140173594915
9367,0.11315214175979481
9368,0.06577671586480091
9369,0.05051994451473484
9370,0.026890460329955887
9371,0.33860941861022437
9372,0.009844181566935577
9373,0.004187262904094393
9374,0.31519224700806997
9375,0.336038369934902
9376,0.02490606953309796
9377,0.3791781232133319
9378,0.39797385843747785
9379,0.016626277812529996
9380,0.001431958926849295
9381,0.13715201477239747
9382,0.021977677220195585
9383,0.5445418641631284
9384,0.004530377716111008
9385,0.7743189103041288
9386,0.1927059361740295
9387,0.08498226456338415
9388,0.029056476363453126
9389,0.07374640454073504
9390,0.41867296339287274
9391,0.7480026563380527
9392,0.03196267617161798
9393,0.015482282938417186
9394,0.12591320431302014
9395,0.3589776457553633
9396,0.6255405445647658
9397,0.43969938102359835
9398,0.03172107983790519
9399,0.3388852189300398
9400,0.010240339651134916
9401,0.03790907042507191
9402,0.3679560585032561
9403,0.36083949355829625
9404,0.7901907097272918
9405,0.13886638817140745
9406,0.37463131156110274
9407,0.25178478394022774
9408,0.0054427809623848284
9409,0.2980625942816853
9410,0.004452129367820809
9411,0.031801766777826916
9412,0.5643447666755753
9413,0.0038120185855754344
9414,0.10483417595710415
9415,0.006439689933248527
9416,0.17620743987308535
9417,0.18620703714436945
9418,0.7194611915980883
9419,0.0796825343195025
9420,0.005518809482722225
9421,0.8108882424310331
9422,0.0030418214127699234
9423,0.002680577563605629
9424,0.0021330391668701485
9425,0.03452810728312356
9426,0.12645085240505652
9427,0.1574333049820302
9428,0.028867665822400503
9429,0.02075677140641415
9430,0.6725277048517353
9431,0.016488740846944024
9432,0.023159340578518494
9433,0.33439260947215776
9434,0.003119387589493965
9435,0.38837934668335405
9436,0.6081615000464505
9437,0.007034325577278051
9438,0.01807079725216865
9439,0.14726662840731544
9440,0.17962917676247936
9441,0.4859856719250706
9442,0.4985875593634454
9443,0.5113400956243763
9444,0.000875475989903553
9445,0.2274305217254678
9446,0.7242145101429026
9447,0.636272718587809
9448,0.008300719997911871
9449,0.3449677288155968
9450,0.476874177627196
9451,0.8766712521760119
9452,0.09226559999476441
9453,0.1591773007936185
9454,0.06272660032999164
9455,0.324674361793282
9456,0.01934213714734404
9457,0.25717446242779773
9458,0.021409022074004462
9459,0.6960004613536075
9460,0.05289230968814761
9461,0.35704384235746245
9462,0.5449408172048441
9463,0.34222273191476993
9464,0.583194796048653
9465,0.019985716931581188
9466,0.2395947952764908
9467,0.3424769347179766
9468,0.2853181630763173
9469,0.7783411039176176
9470,0.7140801652552253
9471,0.08180630515896055
9472,0.11504657955139627
9473,0.08156583641636295
9474,0.33745238321055565
9475,0.07164894680308916
9476,0.001201538176977207
9477,0.6461006436810823
9478,0.012805634029572384
9479,0.01725760157901561
9480,0.029098442944894075
9481,0.05669376133983083
9482,0.8754160795179575
9483,0.5571481817707808
9484,0.09077662518724712
9485,0.005728721125070399
9486,0.08380137302845558
9487,0.159801258843578
9488,0.3140452987046714
9489,0.056650366039998366
9490,0.31863659038972314
9491,0.012451220850506386
9492,0.03050720543888595
9493,0.02052431671916792
9494,0.004913019618923324
9495,0.05025907084067286
9496,0.9495357202122436
9497,0.010802859661738617
9498,0.047483969525110234
9499,0.4617596911231218
9500,0.052237131933211146
9501,0.024196866263540492
9502,0.012776484313181246
9503,0.052079140178944376
9504,0.3468331471302877
9505,0.7912120253424668
9506,0.017048248798321314
9507,0.026359535456395994
9508,0.10531466516601985
9509,0.019369993914633503
9510,0.5647460910848493
9511,0.05207359180062322
9512,0.11783483145314352
9513,0.42805535561253694
9514,0.01663666172271615
9515,0.4253367062251267
9516,0.00040704526605500347
9517,0.0024230511015271073
9518,0.18440883115295015
9519,0.5264263788768199
9520,0.7580769334489618
9521,0.5715908900245572
9522,0.004234024428964271
9523,0.2859080221848406
9524,0.2568396957548928
9525,0.835827499236801
9526,0.0017023570051167946
9527,0.03326124052655253
9528,0.02450416676486595
9529,0.00045818432594956724
9530,0.021634626242310405
9531,0.11012587859471965
9532,0.0026398424045592597
9533,0.5109990219149213
9534,0.009922343719392301
9535,0.04781201843580164
9536,0.04301885694594275
9537,0.016293809297689747
9538,0.27630757734303196
9539,0.07832320061489613
9540,0.9290216783512759
9541,0.012766584861413003
9542,0.48784441054330285
9543,0.016405836877801786
9544,0.781530935260071
9545,0.11741205064388331
9546,0.23051006840427588
9547,0.1315641168212188
9548,0.34706977588134097
9549,0.027288051416977356
9550,0.005828353186700384
9551,0.1578091437423074
9552,0.14402433910338824
9553,0.08270843050167892
9554,0.035352837571288
9555,0.33660436523943094
9556,0.12230102546462984
9557,0.0035874847145758505
9558,0.10974032686102302
9559,0.278819427424437
9560,0.2073062928993871
9561,0.07281027885002929
9562,0.8519115155433279
9563,0.08506013183540001
9564,0.6506071258733194
9565,0.4275131037068041
9566,0.8476664037193137
9567,0.0055652729321366305
9568,0.5396851574225398
9569,0.05553421375769478
9570,0.4534718061684264
9571,0.03550485164954877
9572,0.45150028735316255
9573,0.001134609468842728
9574,0.37868819002536963
9575,0.017542493866987825
9576,0.967979595046492
9577,0.9393982372949011
9578,0.0918886254132533
9579,0.0681572977007432
9580,0.20674343131221395
9581,0.06820353502969718
9582,0.02691188370542564
9583,0.021294523360856837
9584,0.3889142346707515
9585,0.06675825303609345
9586,0.7560690828422971
9587,0.13842690228395285
9588,0.011839663711620199
9589,0.7636155883606115
9590,0.39259694964696357
9591,0.0009689252768833421
9592,0.030636878051354968
9593,0.1659917624641544
9594,0.07042687066377495
9595,0.01914869299502567
9596,0.34880856000831406
9597,0.0015665363305952726
9598,0.19665820663556544
9599,0.007345607582734194
9600,0.4707605320400367
9601,0.7473448714764243
9602,0.0016927462359322418
9603,0.3731320376976642
9604,0.003983144177219922
9605,0.03181012279127517
9606,0.09258632298818746
9607,0.00492366023545435
9608,0.2641053258114532
9609,0.0032717385101140198
9610,0.02707354416631287
9611,0.003632261895393291
9612,0.5272589206526526
9613,0.42135893480016606
9614,0.13921846744821575
9615,0.11536778492432304
9616,0.5699770509689563
9617,0.38572956186916035
9618,0.13045595586825806
9619,0.7619927987434397
9620,0.8339547250088084
9621,0.0013177004903618035
9622,0.062288227678219045
9623,0.002354565755193699
9624,0.054674740266447655
9625,0.004455717601159715
9626,0.19140252645208436
9627,0.35749031274514415
9628,0.47747465944172734
9629,0.011376080422439937
9630,0.05779569238755539
9631,0.6272633682772809
9632,0.6911658487076014
9633,0.469682077220341
9634,0.011992311962930206
9635,0.5348925680182055
9636,0.0016777048965362063
9637,0.09660766595481608
9638,0.04307437480806791
9639,0.004742111751458764
9640,0.15856392045668347
9641,0.45951376860502996
9642,0.018753372216700533
9643,0.06812415438524343
9644,0.23734483127053338
9645,0.02102493076730368
9646,0.13081182409670414
9647,0.01319045722803992
9648,0.14333363163009116
9649,0.04931783846725338
9650,0.31245244767191305
9651,0.4224255471450179
9652,0.6511336944028181
9653,0.036733527173797145
9654,0.31501491909252055
9655,0.028009164775939302
9656,0.2826286491860614
9657,0.03485326971589073
9658,0.07076276671570485
9659,0.6199681940069299
9660,0.3560401178123767
9661,0.5196555351619057
9662,0.7260965583475973
9663,0.05095662608831713
9664,0.011240796159781352
9665,0.010855655889492218
9666,0.5510870612727267
9667,0.0010168684598755424
9668,0.5822740305661654
9669,0.006007037663472055
9670,0.000275356450803237
9671,0.5135916387860215
9672,0.08120948039534771
9673,0.3242096087902456
9674,0.09438915966455858
9675,0.2171742101438818
9676,0.511094145567044
9677,0.28241410768892
9678,0.053147180161594205
9679,0.08004287947878645
9680,0.0032519010750720247
9681,0.7777770916714245
9682,0.015648308602681172
9683,0.025942965580547674
9684,0.15321157060158447
9685,0.1277430187282497
9686,0.468576481238636
9687,0.009406894832176011
9688,0.3238485024265182
9689,0.16335216527466578
9690,0.09669041865974419
9691,0.0004076433184968246
9692,0.1460635897825342
9693,0.2124885462668893
9694,0.30306280614524855
9695,0.05389255878660308
9696,0.004242222520806904
9697,0.6951172613677685
9698,0.8109446191235176
9699,0.01955568950923893
9700,0.4143747736850288
9701,0.9771329009739612
9702,0.003461934092371329
9703,0.050577341556611415
9704,0.3478418194107485
9705,0.07837168591317131
9706,0.0035793366350125046
9707,0.21048429145793035
9708,0.05083899749860089
9709,0.12043208579880858
9710,0.014368986136803472
9711,0.004799877166336678
9712,0.5586865871220377
9713,0.8540299390192777
9714,0.4229645047006888
9715,0.30785720964600427
9716,0.40266224009026536
9717,0.003197856942718543
9718,0.021421360556609415
9719,0.1759999168973168
9720,0.30656186101795185
9721,0.22050417699506092
9722,0.011158815061389531
9723,0.13065139917678473
9724,0.045916196814506156
9725,0.002314398685539435
9726,0.7788380713453249
9727,0.9267894527211868
9728,0.5523630717510675
9729,0.024719211267636824
9730,0.3368621320253616
9731,0.3069416555512381
9732,0.07610174649531434
9733,0.04517749504776922
9734,0.1603226688754879
9735,0.06651517487872707
9736,0.2980831091885197
9737,0.7443246029666162
9738,0.0018667211330782479
9739,0.022286601974851945
9740,0.402987227650374
9741,0.015516436967941508
9742,0.42857947758966597
9743,0.25537108397024644
9744,0.08848241466307584
9745,0.002385185989294925
9746,0.03752013084778218
9747,0.012248191743648145
9748,0.06946218231291237
9749,0.92186574574551
9750,0.004662641190167382
9751,0.14878105082664686
9752,0.003510196601345329
9753,0.006309487424875223
9754,0.17849130557463128
9755,0.15505071846979337
9756,0.05944697670645997
9757,0.05806627865137877
9758,0.23538743230649947
9759,0.07787943179870954
9760,0.34348965387570685
9761,0.2597597776626084
9762,0.16200971677503267
9763,0.006217308974195804
9764,0.4297063290112585
9765,0.0608948220440413
9766,0.005256326545735004
9767,0.11414707778133538
9768,0.260260313372116
9769,0.049120854247140515
9770,0.83707873167942
9771,0.21041946163888237
9772,0.697703027442448
9773,0.00038342929023538707
9774,0.011597555470675402
9775,0.0454389895089139
9776,0.1195578241719647
9777,0.35739305266452287
9778,0.14087985018579302
9779,0.0713886858150187
9780,0.827115313164931
9781,0.17578230607270812
9782,0.7573941153556603
9783,0.004657957774266969
9784,0.703174872954897
9785,0.6889172301636511
9786,0.20914038460597437
9787,0.6947163033227718
9788,0.24968194669201635
9789,0.10494623450064931
9790,0.3581095182083002
9791,0.5283193437370324
9792,0.7990029110417048
9793,0.008914054602728125
9794,0.21000742821879373
9795,0.44140471541628873
9796,0.37651566295211575
9797,0.004093730468272606
9798,0.026304329086126316
9799,0.19455188695365616
9800,0.0006008216720637235
9801,0.07200798000917985
9802,0.20932672963667795
9803,0.006929767842130371
9804,0.5468047650659345
9805,0.21741463075941156
9806,0.02160363945423071
9807,0.2540517750931939
9808,0.007970948763008663
9809,0.06514213003733847
9810,0.3575729920687927
9811,0.014857836957497936
9812,0.0108835562365614
9813,0.7152044718037895
9814,0.43507611166721843
9815,0.7329373809082849
9816,0.3573211305060035
9817,0.008050013867885324
9818,0.7562229114091683
9819,0.002418951346172738
9820,0.019128932467041344
9821,0.35550885242944175
9822,0.1806240735862096
9823,0.062110811280050984
9824,0.23442246560265823
9825,0.06259880397278492
9826,0.0007150517707278573
9827,0.007227953512986973
9828,0.0023713298283904722
9829,0.2544445965161449
9830,0.4337478740216669
9831,0.004524535576170137
9832,0.15312030534801377
9833,0.2580289481147725
9834,0.3264146871900033
9835,0.1879931359793583
9836,0.0419235813148358
9837,0.08982602615934161
9838,0.41238059664005344
9839,0.5711299047017083
9840,0.06300795190533225
9841,0.012067890939566674
9842,0.7046003789464667
9843,0.044782739699186114
9844,0.0039355583491228864
9845,0.35481126969388443
9846,0.002152601014506814
9847,0.7139417323429907
9848,0.20879819706953429
9849,0.0035853552406169492
9850,0.4667007592726903
9851,0.417430254573055
9852,0.08311889507602024
9853,0.0621807440588049
9854,0.8877040033717442
9855,0.01428433078770054
9856,0.007803596055000089
9857,0.14991407387114036
9858,0.09302024746121959
9859,0.31061189888790325
9860,0.08899391501426493
9861,0.29973019466553313
9862,0.31726350387916336
9863,0.5675780929966547
9864,0.001216956400316393
9865,0.4768778242835097
9866,0.1902179305091986
9867,0.9272983375746419
9868,0.3616741262119155
9869,0.3682502033004855
9870,0.738156229854822
9871,0.8654006632675322
9872,0.04194503569491308
9873,0.6739614250998026
9874,0.3712316818686177
9875,0.0008525984299489373
9876,0.01359529040817931
9877,0.8898420157982048
9878,0.2610246244109985
9879,0.13474368261574987
9880,0.010306600912236492
9881,0.570198379790575
9882,0.005403462590918596
9883,0.17533104007634606
9884,0.14272972830223526
9885,0.012631726991259681
9886,0.34553692045166834
9887,0.01012410965287258
9888,0.062490501493361134
9889,0.022307161394117446
9890,0.8812739102653544
9891,0.21417539507827033
9892,0.8284160231189922
9893,0.9308237061983812
9894,0.006339894413050822
9895,0.27000905483199045
9896,0.957800393019154
9897,0.001009550417071093
9898,0.0005800834079714134
9899,0.37943775966951365
9900,0.6510057282018396
9901,0.09214341908636255
9902,0.4242484960634429
9903,0.8951247436630231
9904,0.0034415412480167554
9905,0.8777247926289644
9906,0.508172779432705
9907,0.12912190969019258
9908,0.08263484686561949
9909,0.3418067773949144
9910,0.029629458901169376
9911,0.006929381330682152
9912,0.4954630982776408
9913,0.02883336920569548
9914,0.4179879241164476
9915,0.6609334304383999
9916,0.9254352633675008
9917,0.7651880512853303
9918,0.21082124064847318
9919,0.518569811040798
9920,0.22307784762770363
9921,0.569491226543807
9922,0.007671941838274544
9923,0.09138532979278766
9924,0.01250024815373904
9925,0.8433739085054839
9926,0.35302217587223034
9927,0.8702565927386232
9928,0.20539642380584605
9929,0.002089341529409618
9930,0.3576270991207683
9931,0.12010219639223405
9932,0.29858365730092806
9933,0.17479721046288543
9934,0.019677903453210112
9935,0.0077474300724424995
9936,0.00289245318832136
9937,0.18751907849758603
9938,0.0006036945521899965
9939,0.47425629702172845
9940,0.6776889508476881
9941,0.0025210889199986375
9942,0.267066882686341
9943,0.04679541767116881
9944,0.011235857765262184
9945,0.7625755845543835
9946,0.024666059686358134
9947,0.010893485296005414
9948,0.9597877227325698
9949,0.4652109111228585
9950,0.43131429011663613
9951,0.07168415133984297
9952,0.14407663638109036
9953,0.518748907254718
9954,0.008196538321673868
9955,0.023183726610843697
9956,0.002622777955552331
9957,0.27286380914153613
9958,0.01996517799468968
9959,0.21426285996218422
9960,0.36935004856785497
9961,0.023759222651571307
9962,0.04517885244851272
9963,0.24253348237794203
9964,0.665339365243567
9965,0.28639579483974664
9966,0.05796878500400732
9967,0.3192355661353249
9968,0.0005000718370301314
9969,0.14423468780930704
9970,0.3112376145761944
9971,0.5800548783495963
9972,0.7544035042917993
9973,0.0032069908566463613
9974,0.3539539317094643
9975,0.05015855795729485
9976,0.06039067495729878
9977,0.14508034499882544
9978,0.0021564783881383664
9979,0.038508519081830846
9980,0.027814002613641246
9981,0.6918991418272475
9982,0.024693406739185703
9983,0.12648103808606795
9984,0.01951906023722073
9985,0.010320841047219973
9986,0.8488877821690415
9987,0.005045444818956257
9988,0.0006611603872352657
9989,0.020998699999387548
9990,0.12162353184350136
9991,0.013085653643863795
9992,0.0645712749774245
9993,0.0038639591114919877
9994,0.6424224780319567
9995,0.3265620073819093
9996,0.0319277258353378
9997,0.015427063422833977
9998,0.10650068804668855
9999,0.25358106865561447
10000,0.03840587950852083
10001,0.0045785884794191795
10002,0.41664723846349583
10003,0.01594714025100948
10004,0.48448816463348826
10005,0.021469161160822415
10006,0.4345508969920766
10007,0.1533513293634174
10008,0.09350027409713677
10009,0.08049586836280778
10010,0.15015721838271803
10011,0.18129986934908612
10012,0.7463048160039227
10013,0.10130535060667824
10014,0.6124490761921813
10015,0.11959822761030905
10016,0.05281629860328985
10017,0.16526172044726653
10018,0.3137369836797857
10019,0.668205851070729
10020,0.9171795267693751
10021,0.0007634419522250094
10022,0.4145553401377338
10023,0.310020095060049
10024,0.29314818583232394
10025,0.06587019837663755
10026,0.29093552807156237
10027,0.2933914712394523
10028,0.004052907300515847
10029,0.016399493142433226
10030,0.042713477578275434
10031,0.0047322379052374556
10032,0.5896898083972034
10033,0.3499966105830048
10034,0.5113184220046476
10035,0.24667595650137722
10036,0.0006179220784598338
10037,0.0279583561119473
10038,0.520379372888171
10039,0.028474303089257087
10040,0.024588238841596236
10041,0.13301565337505658
10042,0.017138146002741834
10043,0.013071605858158898
10044,0.43403410844406454
10045,0.22109079689233752
10046,0.04901777744416363
10047,0.26104961045529296
10048,0.20927125085455328
10049,0.24666004800434557
10050,0.1377554410758237
10051,0.008238759203357383
10052,0.5298998171175252
10053,0.28554267204416806
10054,0.007192966865136915
10055,0.09752522708777239
10056,0.5156689887132162
10057,0.1210545070254721
10058,0.7819731212552913
10059,0.006561170955781033
10060,0.03595071882224712
10061,0.4049714500722063
10062,0.06871921693202561
10063,0.2814420329989363
10064,0.284151490942946
10065,0.2618037994167311
10066,0.35741330945624744
10067,0.002130793770827554
10068,0.05933745007751536
10069,0.3116161218272289
10070,0.3068756665273893
10071,0.06919263073353199
10072,0.002372071258767636
10073,0.701367512694819
10074,0.0002994198073112105
10075,0.04203581143563227
10076,0.005649291215548605
10077,0.15230035159168548
10078,0.8936276431190963
10079,0.1637919865934131
10080,0.383750712642805
10081,0.045023929208301686
10082,0.3243793527724764
10083,0.9400364596813765
10084,0.20344802381596114
10085,0.007830471740753213
10086,0.3652852814157294
10087,0.3542715404245763
10088,0.05689168082578089
10089,0.167953999199219
10090,0.7565413241526681
10091,0.013226720547170518
10092,0.003739015843002221
10093,0.0007711261757148076
10094,0.01872467817597417
10095,0.34158447417615584
10096,0.9813808386924331
10097,0.023419092264798776
10098,0.11990665082970708
10099,0.08534721210788272
10100,0.0010817009721640748
10101,0.8552948618083546
10102,0.11101921481984105
10103,0.31240742528274623
10104,0.9501942374104347
10105,0.043352031094656976
10106,0.06514708685797495
10107,0.025635983036730547
10108,0.32438848889031335
10109,0.26897578969426633
10110,0.023231569262862746
10111,0.5227207839787356
10112,0.07433033947331456
10113,0.032745558631245376
10114,0.9513010156631653
10115,0.07809896959819043
10116,0.07847614945087654
10117,0.06424981325569512
10118,0.43008152159522955
10119,0.03561594802458706
10120,0.03901683492909195
10121,0.31993501932760265
10122,0.3828870243453666
10123,0.03991624478738492
10124,0.2866050631683797
10125,0.3589331497526189
10126,0.21154925361795252
10127,0.8855277048458083
10128,0.09535728789170576
10129,0.7673112231042585
10130,0.3367501242481584
10131,0.04301206603286229
10132,0.24611342653859802
10133,0.7906608096836646
10134,0.0004887383695067611
10135,0.13468126674153288
10136,0.05390037804189995
10137,0.5309910289618276
10138,0.5143247546402856
10139,0.040592756761040766
10140,0.2666364560777059
10141,0.006844732887291089
10142,0.7817707238982309
10143,0.28568480752667064
10144,0.24362164059712535
10145,0.3129692489006298
10146,0.23592133130692614
10147,0.062424207629166034
10148,0.06917517281520777
10149,0.05821986075418161
10150,0.0675382096879001
10151,0.029697678820491884
10152,0.34909868916632114
10153,0.7197643912083835
10154,0.385831753945807
10155,0.7014385220472507
10156,0.2829681593354859
10157,0.005020491771202734
10158,0.07282985559595175
10159,0.02634464385717391
10160,0.04365518597290167
10161,0.035215578041688185
10162,0.013959267468280863
10163,0.01225905234043342
10164,0.04691643435610833
10165,0.036515686524442786
10166,0.005070869631538847
10167,0.4175611223714827
10168,0.030407313560574547
10169,0.29203135712274736
10170,0.007502030873232152
10171,0.45756397712046365
10172,0.1968633587140985
10173,0.026504121652030917
10174,0.7030840571756887
10175,0.5876742118495764
10176,0.017878797632394944
10177,0.055137568581898874
10178,0.04294265822201279
10179,0.2491778400205592
10180,0.004516004863753843
10181,0.7150307710173597
10182,0.004659001835653186
10183,0.04066360017673896
10184,0.1229728490454685
10185,0.4890604097162091
10186,0.01886381211127728
10187,0.6883302386580163
10188,0.03380432190761448
10189,0.04669610331306174
10190,0.04758171260905235
10191,0.2976881863077191
10192,0.009687098320596894
10193,0.8344888556373115
10194,0.9317978548069414
10195,0.06224536166479211
10196,0.004353278928081976
10197,0.21599550649375568
10198,0.030542687851104974
10199,0.004731053403868703
10200,0.015983958123170747
10201,0.03564688077004268
10202,0.1283343348517126
10203,0.06250305989813248
10204,0.36100738776116337
10205,0.020284061948246526
10206,0.532087089458878
10207,0.9596955359849453
10208,0.9143652847429697
10209,0.0005563404765089277
10210,0.2290842431149932
10211,0.02083035276328407
10212,0.01244681764115681
10213,0.3179141865900613
10214,0.08959575145130165
10215,0.1127743772082773
10216,0.07674512438983713
10217,0.09452465310639688
10218,0.013615150788506036
10219,0.5512056782482349
10220,0.001911630943678311
10221,0.02074670502368225
10222,0.2143562839236669
